idx,y_pred,y_true,residual
442,6.690197,6.797960,-0.107763
444,6.626308,6.517724,0.108585
445,6.280901,6.634981,-0.354080
446,6.628664,6.645275,-0.016611
447,5.339202,6.270679,-0.931477
448,6.690150,6.024896,0.665254
449,6.294899,7.385606,-1.090707
450,6.689928,6.284453,0.405475
451,6.627285,6.501059,0.126225
452,6.517086,6.501059,0.016026
453,6.628429,6.716003,-0.087575
454,6.524085,6.397940,0.126145
455,6.376781,6.271656,0.105125
456,5.736514,6.269513,-0.532999
457,6.383915,6.322219,0.061696
458,6.397341,5.337459,1.059882
459,6.470747,6.755875,-0.285128
460,6.470713,6.596047,-0.125334
461,6.317623,6.372912,-0.055289
462,6.290939,4.484300,1.806639
463,6.594279,6.227887,0.366392
464,5.793057,6.477121,-0.684064
465,5.793824,6.079181,-0.285357
466,6.281407,6.397940,-0.116533
467,5.506305,4.742725,0.763579
468,6.179883,6.278754,-0.098871
469,6.279699,6.380211,-0.100512
471,6.429807,6.436957,-0.007150
472,6.411771,6.063146,0.348626
474,6.598926,6.645324,-0.046398
475,6.320503,5.373500,0.947002
477,5.497249,5.283301,0.213948
478,5.197286,6.176091,-0.978806
479,6.064001,6.579784,-0.515782
480,6.039036,5.845098,0.193938
481,5.385712,5.627980,-0.242268
482,6.103703,6.146128,-0.042425
483,5.784586,6.528737,-0.744151
484,6.060902,6.322219,-0.261317
485,6.473172,6.184691,0.288481
486,6.447516,6.602060,-0.154544
488,5.601487,6.108227,-0.506740
490,5.883049,6.585461,-0.702412
491,5.835069,6.271842,-0.436772
492,6.200023,6.401573,-0.201550
493,4.958682,3.724276,1.234406
494,5.181640,6.176091,-0.994451
495,4.515563,6.176091,-1.660529
497,6.059944,5.046885,1.013059
498,6.210322,6.068186,0.142136
499,6.193128,6.181844,0.011285
500,6.045145,6.322219,-0.277075
501,6.160810,6.855525,-0.694715
502,5.599517,6.342423,-0.742906
503,6.415878,6.447158,-0.031280
504,6.522406,6.491362,0.031044
505,5.887903,6.322219,-0.434316
506,6.364858,7.000000,-0.635142
507,6.175720,6.357935,-0.182215
508,6.517171,6.309758,0.207413
509,6.074196,5.751510,0.322686
510,5.179006,6.290035,-1.111029
513,6.306084,6.057099,0.248985
514,6.325727,6.186278,0.139449
516,6.745633,6.477555,0.268077
518,6.202761,6.204120,-0.001359
519,5.292162,6.089905,-0.797743
520,5.729785,5.043755,0.686030
522,3.970594,3.397940,0.572654
523,5.747229,6.491362,-0.744132
524,5.834094,5.078094,0.756000
525,5.580010,5.120574,0.459436
526,5.157306,5.548758,-0.391452
527,5.443327,5.752048,-0.308722
528,5.199358,5.698970,-0.499612
529,5.339998,5.008600,0.331398
530,5.621207,6.000000,-0.378793
531,5.348401,4.534026,0.814375
532,5.520780,6.164353,-0.643573
533,6.554190,6.552668,0.001522
534,5.190686,6.423246,-1.232560
535,6.136916,6.079181,0.057735
536,6.485344,6.908485,-0.423141
538,6.397945,6.079181,0.318764
539,6.397911,6.657056,-0.259145
540,5.851764,4.615097,1.236666
541,5.994222,6.962369,-0.968147
542,6.106014,6.579784,-0.473769
543,6.081054,5.959041,0.122013
544,5.790459,6.079181,-0.288722
545,6.294016,6.857332,-0.563316
547,5.446317,5.950365,-0.504048
548,7.157485,7.727541,-0.570056
549,6.733847,7.176091,-0.442244
550,6.733814,5.939759,0.794055
551,7.114891,6.592177,0.522714
552,5.407365,5.136721,0.270645
553,5.184278,6.200303,-1.016025
554,5.224084,5.892095,-0.668010
555,7.256366,6.826075,0.430291
556,6.058495,6.919078,-0.860583
557,5.875061,5.875061,-0.000000
558,6.163063,5.176091,0.986972
560,2.810298,2.778151,0.032147
561,5.511406,6.079181,-0.567776
562,2.633767,3.079181,-0.445414
563,5.759346,6.283301,-0.523955
564,6.178436,6.287802,-0.109366
565,6.323599,5.536937,0.786662
566,6.162794,6.301030,-0.138236
567,6.236200,6.472903,-0.236703
568,4.914892,5.000000,-0.085108
570,5.559378,6.033424,-0.474046
571,4.422718,3.662758,0.759960
572,5.945470,6.260548,-0.315078
573,5.849618,5.301030,0.548588
575,5.337985,5.499687,-0.161702
576,5.658063,5.295127,0.362936
577,5.561422,5.301030,0.260392
578,3.793549,3.911690,-0.118142
579,5.820654,6.324282,-0.503629
581,6.045018,6.367048,-0.322030
582,6.139436,7.204120,-1.064684
583,6.602798,6.012837,0.589961
584,5.115856,5.176091,-0.060235
585,5.956406,6.278982,-0.322577
586,5.336112,6.178977,-0.842865
587,3.184782,4.329194,-1.144412
588,5.115722,6.002166,-0.886444
589,6.573702,6.489396,0.084306
590,4.952572,5.000000,-0.047428
591,5.118141,5.000000,0.118141
592,5.600758,4.698970,0.901788
593,5.367059,5.294466,0.072593
594,5.926148,5.477121,0.449026
595,6.445602,6.126456,0.319146
596,6.308665,5.000000,1.308665
597,5.857243,4.028164,1.829078
598,6.235159,7.079181,-0.844022
599,5.875670,6.018651,-0.142980
600,6.308531,7.049218,-0.740687
601,5.631776,6.556303,-0.924527
602,6.119359,7.176091,-1.056732
603,5.869095,5.615540,0.253555
604,6.521426,7.017451,-0.496025
605,4.445363,3.838849,0.606514
607,5.999150,7.079181,-1.080031
608,5.488345,5.181844,0.306502
609,4.885029,5.181844,-0.296814
610,4.887275,4.340444,0.546831
611,3.343015,3.403121,-0.060105
612,5.374873,4.991226,0.383647
613,5.768028,6.342423,-0.574395
614,5.150651,5.447158,-0.296507
615,6.357880,6.741152,-0.383271
616,5.200972,6.350248,-1.149276
617,6.332886,6.361728,-0.028841
618,5.656132,4.176091,1.480040
619,5.368646,5.507856,-0.139210
620,6.292374,6.732394,-0.440019
621,6.307825,4.130334,2.177492
622,6.152987,6.290035,-0.137048
623,6.260411,6.204120,0.056291
624,6.103509,6.954243,-0.850734
626,5.582662,6.698970,-1.116308
627,6.358543,6.462398,-0.103855
628,6.465071,6.698970,-0.233899
629,5.796223,6.334454,-0.538231
630,5.822065,5.045323,0.776742
631,6.220591,6.544068,-0.323477
632,6.078065,6.602060,-0.523995
634,6.233950,6.942504,-0.708554
636,6.307322,7.079181,-0.771860
637,6.332215,6.838723,-0.506508
638,6.307255,6.365488,-0.058233
639,6.307221,4.880814,1.426407
640,6.154131,4.752356,1.401775
641,5.582479,6.823546,-1.241067
642,5.630399,6.120574,-0.490175
643,5.342913,6.000000,-0.657087
644,6.016492,6.119317,-0.102826
645,5.040423,5.903090,-0.862667
646,6.276402,6.692847,-0.416445
647,6.519982,6.672098,-0.152116
648,5.729084,6.980912,-1.251828
649,5.632443,7.100371,-1.467928
650,7.063099,7.176091,-0.112992
651,5.891675,6.612784,-0.721109
652,6.116073,6.886491,-0.770418
654,6.687828,6.812913,-0.125086
657,5.835928,6.161368,-0.325440
659,5.615767,7.041393,-1.425626
660,5.997370,6.861534,-0.864164
661,6.306482,4.740363,1.566119
662,5.156731,4.698970,0.457761
663,5.585575,6.113943,-0.528368
664,5.342041,5.716003,-0.373962
665,6.408187,6.431364,-0.023177
666,6.357234,6.414973,-0.057740
667,6.269960,6.146128,0.123832
668,5.680445,6.531479,-0.851034
669,5.722530,5.447158,0.275372
670,6.131699,6.361728,-0.230028
671,5.493910,4.778151,0.715759
672,4.175696,4.317227,-0.141532
673,6.145400,6.079181,0.066219
674,5.542084,5.954243,-0.412158
675,5.505601,5.484769,0.020832
676,5.840911,6.045323,-0.204412
677,5.098932,4.147676,0.951255
678,5.527889,6.397940,-0.870051
679,5.909492,6.556303,-0.646811
680,5.999731,6.079181,-0.079450
681,5.020807,6.079181,-1.058375
682,5.463768,6.079181,-0.615413
683,5.531490,5.775465,-0.243975
686,5.847370,5.444825,0.402545
687,6.212360,6.301898,-0.089537
688,6.283095,6.000000,0.283095
690,5.895902,5.949878,-0.053976
691,6.729862,6.000000,0.729862
692,5.948169,6.161368,-0.213199
693,6.188142,5.049218,1.138924
694,5.908419,6.011993,-0.103574
695,6.349859,6.315970,0.033888
697,6.371251,6.301030,0.070221
698,5.386708,6.079181,-0.692473
699,6.203069,6.544068,-0.340999
700,6.370995,6.176091,0.194904
701,6.203157,6.342423,-0.139265
702,6.282879,6.579784,-0.296904
704,6.555887,6.313593,0.242294
705,6.205119,6.079181,0.125937
706,6.278496,5.623249,0.655246
707,5.922490,6.033424,-0.110934
708,6.078408,6.602060,-0.523652
709,5.633263,6.360057,-0.726794
710,6.151780,6.261427,-0.109647
711,6.120734,6.124635,-0.003900
712,6.151713,6.363612,-0.211899
713,6.137307,5.707570,0.429736
714,6.220140,6.322219,-0.102079
715,6.290052,6.600973,-0.310921
716,6.036618,5.995429,0.041189
717,5.998489,6.193125,-0.194636
718,6.106798,5.450757,0.656041
719,6.219972,6.283301,-0.063329
720,6.039626,4.380211,1.659415
721,6.131734,6.230449,-0.098715
722,6.349926,6.278754,0.071172
723,5.426669,5.599883,-0.173215
724,5.187137,4.153205,1.033932
725,6.106693,7.498311,-1.391618
727,5.660291,4.963788,0.696503
728,5.736033,6.220108,-0.484075
729,5.960430,7.495406,-1.534975
730,5.760441,6.096910,-0.336469
731,6.054815,5.149835,0.904980
732,5.865485,6.000000,-0.134515
733,5.992023,5.939809,0.052215
734,5.922275,5.888179,0.034096
735,5.945927,6.060698,-0.114771
736,6.001201,5.814394,0.186807
737,5.987245,6.060933,-0.073688
738,6.348372,6.167317,0.181055
739,6.531917,6.298853,0.233064
741,5.570629,5.663701,-0.093072
742,5.177812,6.004321,-0.826509
743,6.281248,6.222716,0.058532
744,6.294665,6.079181,0.215483
745,4.954963,5.786751,-0.831788
746,6.085556,6.176091,-0.090535
747,6.078437,6.079181,-0.000745
748,6.279704,5.995196,0.284508
749,5.902574,6.079181,-0.176607
750,5.744363,6.000000,-0.255637
751,6.025335,6.015360,0.009975
752,5.331523,5.530200,-0.198677
753,6.003435,6.000000,0.003435
754,6.186579,6.330414,-0.143834
755,5.882290,5.607455,0.274835
756,6.154530,6.103462,0.051069
757,5.914600,6.024732,-0.110132
759,5.637218,5.824054,-0.186836
760,5.953916,6.301030,-0.347114
762,6.049741,6.977724,-0.927983
763,6.004019,6.000000,0.004019
764,6.124019,4.103804,2.020215
765,5.845002,6.720573,-0.875571
766,6.257164,6.103804,0.153360
767,6.266804,6.000000,0.266804
769,5.793371,5.342423,0.450948
770,6.184528,6.079181,0.105346
771,5.847131,6.278754,-0.431622
772,6.346897,6.414973,-0.068076
774,6.124348,6.377124,-0.252776
775,6.149597,5.938019,0.211578
776,5.514961,6.000000,-0.485039
777,5.458748,6.332236,-0.873488
778,6.157630,6.176091,-0.018461
779,5.840318,6.165244,-0.324927
780,6.844408,6.969416,-0.125008
781,6.263098,6.447158,-0.184060
782,6.078526,6.729165,-0.650639
783,6.501587,6.397940,0.103647
785,5.790530,4.778151,1.012379
786,6.282607,6.380211,-0.097604
787,6.091862,6.397940,-0.306078
788,5.406082,3.556303,1.849780
791,6.410309,6.187521,0.222788
792,5.210146,6.176091,-0.965945
793,5.811684,4.770852,1.040832
794,6.306498,6.397940,-0.091442
795,5.973160,6.419956,-0.446796
796,6.316283,6.819544,-0.503261
797,5.139185,5.128399,0.010786
798,5.674446,4.948070,0.726376
799,5.692720,6.467904,-0.775184
800,6.216129,6.284656,-0.068527
802,5.526495,4.858537,0.667957
803,5.362547,5.230449,0.132098
804,5.422200,4.728029,0.694171
805,5.627890,4.000000,1.627890
806,5.793613,6.049218,-0.255605
807,5.576904,4.826075,0.750829
808,4.900149,5.760422,-0.860273
809,3.995733,4.041393,-0.045660
810,5.161660,5.009876,0.151784
811,5.431120,5.029384,0.401736
812,5.516875,5.544812,-0.027936
813,5.292616,5.041393,0.251224
814,5.557336,5.610660,-0.053325
815,4.942033,5.045323,-0.103290
816,4.947834,4.017868,0.929967
817,4.492574,5.961895,-1.469321
818,3.760921,4.022428,-0.261507
819,5.420239,4.468347,0.951892
820,5.843455,5.748188,0.095267
821,4.899392,4.389095,0.510297
823,5.675240,5.781037,-0.105797
824,4.947566,4.000000,0.947566
825,5.677424,4.812913,0.864511
826,5.147231,5.689309,-0.542077
828,5.003762,5.189209,-0.185448
829,4.414053,4.049218,0.364835
831,4.877574,6.763428,-1.885854
832,5.624018,3.832509,1.791509
834,4.899276,3.477121,1.422155
835,4.947196,5.285557,-0.338361
836,5.930554,6.255273,-0.324718
838,5.933191,6.079181,-0.145991
839,4.659610,4.404834,0.254776
840,5.776130,4.799823,0.976307
841,5.333155,6.698970,-1.365815
842,4.510762,3.494155,1.016607
843,5.565699,6.079181,-0.513482
844,5.836645,4.017033,1.819612
845,5.045747,4.544068,0.501679
846,4.949106,3.342423,1.606683
847,3.101189,4.102777,-1.001588
848,4.826362,3.919078,0.907284
849,5.208304,6.000000,-0.791696
850,5.932788,5.736397,0.196391
852,5.625489,4.445604,1.179884
854,5.287106,5.064458,0.222648
855,5.526986,7.176091,-1.649105
856,5.941681,6.041393,-0.099711
857,6.004289,5.541579,0.462710
858,4.939476,4.994317,-0.054841
859,5.603778,5.079181,0.524597
860,4.650185,4.542825,0.107359
861,5.626343,6.477121,-0.850778
862,5.477030,5.571709,-0.094679
863,5.785134,6.633468,-0.848334
864,6.643462,6.363048,0.280415
865,4.503137,4.212188,0.290950
867,4.593838,6.079181,-1.485343
868,5.080345,5.073792,0.006553
869,5.480165,4.704854,0.775311
870,5.597460,5.518514,0.078946
871,5.080244,4.953663,0.126581
872,5.646834,4.792392,0.854442
873,4.988039,4.117271,0.870768
874,5.236916,6.397940,-1.161024
875,4.446078,4.568202,-0.122124
877,5.352892,5.089905,0.262987
