idx,y_pred,y_true,residual
674,5.594773,5.954243,-0.359469
676,5.601372,6.045323,-0.443951
677,5.083286,4.147676,0.935610
678,5.596314,6.397940,-0.801626
679,6.118194,6.556303,-0.438108
680,5.961377,6.079181,-0.117804
681,4.830857,6.079181,-1.248324
682,5.305236,6.079181,-0.773945
683,5.252905,5.775465,-0.522560
684,4.929590,6.106803,-1.177212
685,5.843484,5.681241,0.162242
686,5.805951,5.444825,0.361125
687,6.148525,6.301898,-0.153372
688,6.281377,6.000000,0.281377
689,6.027190,6.018284,0.008905
691,6.525087,6.000000,0.525087
692,5.993387,6.161368,-0.167981
693,6.223190,5.049218,1.173972
694,5.973126,6.011993,-0.038867
695,6.440103,6.315970,0.124133
696,6.359971,6.418301,-0.058330
698,5.383199,6.079181,-0.695982
699,6.171371,6.544068,-0.372697
700,6.412589,6.176091,0.236498
701,6.264226,6.342423,-0.078197
702,6.233838,6.579784,-0.345945
703,6.093910,6.000000,0.093910
704,6.743923,6.313593,0.430330
705,6.197545,6.079181,0.118364
706,6.279581,5.623249,0.656332
707,5.961656,6.033424,-0.071767
708,6.072682,6.602060,-0.529378
709,5.742200,6.360057,-0.617857
710,6.107757,6.261427,-0.153670
711,6.274231,6.124635,0.149596
712,6.107743,6.363612,-0.255869
714,6.219211,6.322219,-0.103008
715,6.490175,6.600973,-0.110798
716,5.994889,5.995429,-0.000540
718,6.168769,5.450757,0.718012
719,6.219175,6.283301,-0.064126
720,5.829662,4.380211,1.449450
721,6.154176,6.230449,-0.076273
722,6.029065,6.278754,-0.249688
724,5.105492,4.153205,0.952287
725,6.051645,7.498311,-1.446666
726,6.280384,6.357935,-0.077550
727,5.955584,4.963788,0.991796
729,5.893219,7.495406,-1.602187
730,5.798151,6.096910,-0.298759
733,5.956640,5.939809,0.016832
736,6.038023,5.814394,0.223629
737,6.157354,6.060933,0.096421
740,5.930032,6.079181,-0.149149
741,5.639477,5.663701,-0.024224
742,5.274880,6.004321,-0.729441
743,6.280980,6.222716,0.058264
744,6.413766,6.079181,0.334585
745,4.907005,5.786751,-0.879746
746,6.139651,6.176091,-0.036440
747,6.081823,6.079181,0.002642
748,6.336883,5.995196,0.341687
749,5.960919,6.079181,-0.118262
751,5.980954,6.015360,-0.034406
752,5.344932,5.530200,-0.185267
754,6.249993,6.330414,-0.080421
755,5.879586,5.607455,0.272131
756,6.285934,6.103462,0.182472
757,5.886358,6.024732,-0.138374
758,5.690193,4.711807,0.978386
759,5.868786,5.824054,0.044731
761,6.119454,6.188647,-0.069193
762,6.049390,6.977724,-0.928334
763,5.970710,6.000000,-0.029290
764,6.070811,4.103804,1.967007
765,5.924488,6.720573,-0.796085
766,6.154782,6.103804,0.050978
767,6.032654,6.000000,0.032654
768,6.123239,6.000000,0.123239
769,5.731243,5.342423,0.388820
770,6.059216,6.079181,-0.019965
771,5.806324,6.278754,-0.472430
772,6.115414,6.414973,-0.299559
773,5.850095,5.774517,0.075578
774,5.906488,6.377124,-0.470636
775,6.107288,5.938019,0.169269
776,5.414759,6.000000,-0.585241
777,5.457014,6.332236,-0.875222
778,6.139866,6.176091,-0.036226
779,5.978888,6.165244,-0.186357
780,6.918716,6.969416,-0.050700
781,6.346838,6.447158,-0.100320
782,6.185832,6.729165,-0.543333
784,6.390070,6.426999,-0.036929
785,5.880278,4.778151,1.102127
786,6.300304,6.380211,-0.079908
787,6.085895,6.397940,-0.312045
788,5.476116,3.556303,1.919813
789,6.332436,6.633468,-0.301033
790,5.893043,6.243038,-0.349995
791,6.305729,6.187521,0.118208
792,5.236197,6.176091,-0.939894
793,5.918546,4.770852,1.147694
794,6.448769,6.397940,0.050829
795,6.171867,6.419956,-0.248089
796,6.337491,6.819544,-0.482053
797,5.162591,5.128399,0.034191
798,5.603076,4.948070,0.655005
799,6.325189,6.467904,-0.142715
800,6.594203,6.284656,0.309546
801,6.325174,6.556303,-0.231128
802,5.907721,4.858537,1.049184
803,5.596899,5.230449,0.366450
